,Jahr,Wahlart,Wahlbezirk,Stadtteil zus.,Stadtraum,Stadtbezirk mit zugeordneten Ortschaften,Wahl-Form,Wahlberechtigte,Wahlberechtigte mit WS,W_hler,W_hler mit WS,Stimmen gôltig,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grône,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien,Stimmen ungôltig
112,2017,Bundestagswahl,23400,23 Kaditz,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1077,161,691,1,674,147,75,94,18,62,11,226,4,37,17
113,2017,Bundestagswahl,24001,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Brief,0,0,1022,1022,1018,276,117,184,106,110,2,146,4,73,4
114,2017,Bundestagswahl,24002,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Brief,0,0,796,796,793,242,96,134,63,58,4,151,2,43,3
115,2017,Bundestagswahl,24100,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,951,174,583,5,578,126,62,111,39,45,1,144,5,45,5
116,2017,Bundestagswahl,24200,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1161,298,733,4,730,161,86,151,75,79,2,131,1,44,3
117,2017,Bundestagswahl,24300,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1039,282,625,6,616,149,63,115,63,48,1,129,4,44,9
118,2017,Bundestagswahl,24400,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1322,302,801,1,798,177,84,148,75,83,8,177,2,44,3
119,2017,Bundestagswahl,24500,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1543,333,911,2,899,204,97,171,37,74,4,255,5,52,12
120,2017,Bundestagswahl,24700,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1082,203,628,0,622,151,54,120,39,42,5,169,2,40,6
121,2017,Bundestagswahl,24800,24 Trachau,"05 Mickten, Kaditz, Trachau",StB 2 Pieschen,Wahlbezirk_Urne,1019,284,596,1,592,150,61,81,38,59,2,174,1,26,4
122,2017,Bundestagswahl,25001,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Brief,0,0,1084,1084,1078,288,115,204,105,99,8,149,12,98,6
123,2017,Bundestagswahl,25002,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Brief,0,0,956,956,952,253,114,161,87,95,3,149,4,86,4
124,2017,Bundestagswahl,25100,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1486,298,778,4,770,155,58,187,62,56,6,166,10,70,8
125,2017,Bundestagswahl,25200,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1205,223,664,13,659,122,73,136,71,54,6,112,9,76,5
126,2017,Bundestagswahl,25300,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1401,258,837,2,828,201,87,119,29,65,9,254,7,57,9
127,2017,Bundestagswahl,25400,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1751,360,915,1,907,180,89,171,72,67,8,204,14,102,8
128,2017,Bundestagswahl,25500,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1706,375,872,2,861,180,82,182,63,73,7,194,6,74,11
129,2017,Bundestagswahl,25600,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,832,236,441,1,437,96,44,76,42,48,4,94,1,32,4
130,2017,Bundestagswahl,25700,25 Pieschen-N/Trachenberge,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Urne,1562,392,826,0,817,175,82,163,64,76,2,217,3,35,9
131,2017,Bundestagswahl,31001,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,786,786,783,215,82,150,43,76,2,176,0,39,3
132,2017,Bundestagswahl,31002,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,846,846,843,260,66,114,90,109,3,149,6,46,3
133,2017,Bundestagswahl,31003,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,684,684,681,211,59,113,40,66,6,146,0,40,3
134,2017,Bundestagswahl,31100,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1586,338,957,5,949,265,80,141,82,98,5,226,4,48,8
135,2017,Bundestagswahl,31200,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1379,282,754,2,746,167,93,125,38,66,3,220,2,32,8
136,2017,Bundestagswahl,31300,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1048,194,655,2,647,151,48,131,24,59,8,188,4,34,8
137,2017,Bundestagswahl,31400,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1303,346,814,3,805,202,70,104,61,113,7,197,5,46,9
138,2017,Bundestagswahl,31500,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1099,244,729,7,722,175,76,97,70,83,1,182,5,33,7
139,2017,Bundestagswahl,31601,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1186,287,741,1,741,178,77,98,69,110,2,152,4,51,0
140,2017,Bundestagswahl,31602,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1045,261,692,2,686,201,57,87,62,81,5,153,2,38,6
141,2017,Bundestagswahl,31701,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,935,174,505,2,495,114,38,104,24,55,7,130,6,17,10
142,2017,Bundestagswahl,31702,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,929,148,611,1,606,137,63,116,25,50,2,184,8,21,5
143,2017,Bundestagswahl,31800,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,860,123,513,0,506,98,40,114,21,27,10,160,2,34,7
144,2017,Bundestagswahl,32001,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,417,417,415,138,41,42,17,43,2,112,0,20,2
145,2017,Bundestagswahl,32002,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,726,726,726,230,69,111,74,77,0,117,3,45,0
146,2017,Bundestagswahl,32100,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1389,292,894,0,887,233,49,105,45,98,9,309,4,35,7
147,2017,Bundestagswahl,32201,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,859,151,580,4,572,148,36,58,24,65,3,213,1,24,8
148,2017,Bundestagswahl,32202,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,801,194,428,0,426,107,35,70,14,50,2,131,1,16,2
149,2017,Bundestagswahl,32300,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,943,237,611,3,605,169,60,82,52,65,3,154,0,20,6
150,2017,Bundestagswahl,32400,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1140,317,711,0,703,160,75,118,85,63,2,165,4,31,8
151,2017,Bundestagswahl,35010,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,902,902,902,279,68,141,54,105,5,196,2,52,0
152,2017,Bundestagswahl,35110,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1298,308,813,2,811,222,76,96,52,109,10,213,8,25,2
153,2017,Bundestagswahl,35310,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1099,206,748,1,746,220,58,91,49,60,1,236,8,23,2
154,2017,Bundestagswahl,35410,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1208,208,822,3,812,181,70,97,55,105,8,249,6,41,10
155,2017,Bundestagswahl,35510,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,976,199,615,2,603,178,44,59,26,72,4,203,1,16,12
156,2017,Bundestagswahl,35610,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,217,21,137,0,137,38,7,21,3,15,1,43,1,8,0
157,2017,Bundestagswahl,36010,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,735,735,731,213,75,104,72,96,3,126,5,37,4
158,2017,Bundestagswahl,36110,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,973,182,662,2,658,179,68,69,37,63,4,204,2,32,4
159,2017,Bundestagswahl,36210,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1287,278,814,2,812,211,78,106,75,119,3,172,4,44,2
160,2017,Bundestagswahl,36310,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,792,249,468,3,466,110,49,71,41,54,0,124,0,17,2
161,2017,Bundestagswahl,36410,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,385,54,290,1,286,66,19,40,15,25,3,101,2,15,4
162,2017,Bundestagswahl,41001,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,750,750,748,220,67,101,108,125,0,100,0,27,2
163,2017,Bundestagswahl,41002,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,654,654,652,209,58,78,68,123,1,94,1,20,2
164,2017,Bundestagswahl,41100,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1329,433,748,0,745,167,63,106,97,122,0,157,1,32,3
165,2017,Bundestagswahl,41200,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1207,346,721,5,713,229,73,99,80,87,1,114,3,27,8
166,2017,Bundestagswahl,41300,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,818,297,446,0,443,114,43,42,64,77,0,86,1,16,3
167,2017,Bundestagswahl,41400,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1055,393,541,4,538,115,37,77,73,74,2,135,4,21,3
168,2017,Bundestagswahl,42001,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,814,814,811,269,74,113,112,107,0,93,4,39,3
169,2017,Bundestagswahl,42002,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,618,618,613,192,83,88,63,64,4,84,3,32,5
170,2017,Bundestagswahl,42003,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,906,906,904,305,75,125,90,110,1,150,2,46,2
171,2017,Bundestagswahl,42100,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1449,423,877,7,869,248,93,136,112,114,1,115,4,46,8
172,2017,Bundestagswahl,42200,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1428,436,836,4,829,217,75,108,124,107,1,158,5,34,7
173,2017,Bundestagswahl,42400,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1227,350,705,3,700,198,78,93,75,83,3,131,4,35,5
174,2017,Bundestagswahl,42500,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1160,288,749,2,742,219,74,110,65,61,3,174,3,33,7
175,2017,Bundestagswahl,42600,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1009,281,597,1,595,174,48,72,65,68,0,143,1,24,2
176,2017,Bundestagswahl,42700,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1150,304,690,7,685,166,57,100,58,84,4,184,3,29,5
177,2017,Bundestagswahl,42800,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,730,176,470,2,469,143,47,62,47,42,2,103,3,20,1
178,2017,Bundestagswahl,42900,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,690,180,387,4,382,99,32,67,36,50,0,82,2,14,5
179,2017,Bundestagswahl,43000,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,681,681,678,195,77,92,86,65,1,135,0,27,3
180,2017,Bundestagswahl,43100,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,520,131,317,1,315,65,18,46,34,45,2,93,0,12,2
181,2017,Bundestagswahl,43200,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1496,417,871,3,864,188,94,103,87,96,5,244,3,44,7
182,2017,Bundestagswahl,43400,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,743,172,462,6,455,106,46,69,29,37,5,142,2,19,7
183,2017,Bundestagswahl,45010,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,920,920,918,311,78,123,60,103,6,178,7,52,2
184,2017,Bundestagswahl,45110,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1022,212,689,0,687,201,75,84,43,82,1,174,2,25,2
185,2017,Bundestagswahl,45210,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1067,201,631,1,623,174,66,64,18,51,5,217,4,24,8
186,2017,Bundestagswahl,45310,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1129,197,589,1,584,143,62,85,24,50,4,175,3,38,5
187,2017,Bundestagswahl,45410,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,820,185,520,2,511,142,42,57,32,64,8,148,2,16,9
188,2017,Bundestagswahl,45510,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,581,152,347,4,345,111,29,31,23,37,6,94,2,12,2
189,2017,Bundestagswahl,46010,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,758,758,757,260,59,66,67,121,2,147,5,30,1
190,2017,Bundestagswahl,46110,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,847,232,533,1,528,159,48,56,31,93,3,122,1,15,5
191,2017,Bundestagswahl,46210,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,852,208,558,1,551,132,41,63,21,79,4,181,1,29,7
192,2017,Bundestagswahl,46310,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,699,175,448,0,445,118,51,62,28,62,0,104,1,19,3
193,2017,Bundestagswahl,46410,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,751,169,474,0,468,114,33,45,27,60,1,161,4,23,6
194,2017,Bundestagswahl,47010,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,539,539,539,165,32,64,35,76,2,131,1,33,0
195,2017,Bundestagswahl,47110,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,994,210,598,1,592,180,45,60,34,63,9,178,1,22,6
196,2017,Bundestagswahl,47210,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1078,253,619,0,613,156,40,55,16,60,4,260,0,22,6
197,2017,Bundestagswahl,47310,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,551,102,337,1,332,89,19,31,24,37,4,116,0,12,5
198,2017,Bundestagswahl,51001,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1172,1172,1171,384,130,169,111,165,2,164,0,46,1
199,2017,Bundestagswahl,51002,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1000,1000,998,323,115,158,115,105,2,127,3,50,2
200,2017,Bundestagswahl,51100,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1360,440,763,10,760,218,73,106,74,102,3,145,4,35,3
201,2017,Bundestagswahl,51200,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1566,446,860,7,848,266,97,105,83,118,8,136,7,28,12
202,2017,Bundestagswahl,51400,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1136,337,670,3,663,188,61,86,65,94,1,131,3,34,7
203,2017,Bundestagswahl,51500,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1231,351,720,2,718,156,79,116,103,87,2,133,4,38,2
204,2017,Bundestagswahl,51600,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1193,298,797,0,790,212,82,117,90,96,1,154,1,37,7
205,2017,Bundestagswahl,51700,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1477,378,864,1,857,207,72,143,123,89,2,163,9,49,7
206,2017,Bundestagswahl,52001,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1264,1264,1260,380,138,173,178,144,8,162,7,70,4
207,2017,Bundestagswahl,52002,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,799,799,797,219,87,107,159,99,0,75,6,45,2
208,2017,Bundestagswahl,52003,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,998,998,994,296,85,147,175,108,1,100,6,76,4
209,2017,Bundestagswahl,52100,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1135,357,695,2,690,169,79,89,150,89,0,82,2,30,5
210,2017,Bundestagswahl,52200,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1334,369,845,5,841,198,92,134,145,105,2,118,6,41,4
211,2017,Bundestagswahl,52300,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1488,463,880,5,876,219,99,153,170,78,1,121,5,30,4
212,2017,Bundestagswahl,52400,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1394,402,862,2,861,235,90,127,118,106,4,126,3,52,1
213,2017,Bundestagswahl,52501,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1465,428,878,1,873,201,107,111,117,119,1,162,5,50,5
214,2017,Bundestagswahl,52502,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,898,262,541,0,540,135,53,74,87,78,0,85,4,24,1
215,2017,Bundestagswahl,52600,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1232,333,733,4,732,181,74,105,96,76,1,144,6,49,1
216,2017,Bundestagswahl,52701,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1070,230,568,3,554,147,64,98,53,59,2,105,3,23,14
217,2017,Bundestagswahl,52702,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1272,321,691,1,685,187,77,87,51,76,5,167,3,32,6
218,2017,Bundestagswahl,53001,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1090,1090,1088,299,140,183,106,117,5,165,2,71,2
219,2017,Bundestagswahl,53002,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,767,767,761,224,113,132,54,75,3,130,2,28,6
220,2017,Bundestagswahl,53003,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,515,515,513,145,63,90,45,45,1,84,3,37,2
221,2017,Bundestagswahl,53100,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1089,339,668,6,663,181,79,101,80,80,3,108,2,29,5
222,2017,Bundestagswahl,53200,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,976,279,507,1,504,109,56,95,59,50,5,100,4,26,3
223,2017,Bundestagswahl,53300,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1784,526,844,4,833,156,72,192,57,89,2,209,10,46,11
224,2017,Bundestagswahl,53400,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1395,343,808,1,798,192,116,139,32,69,4,215,2,29,10
225,2017,Bundestagswahl,53600,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1381,462,679,1,673,161,78,111,47,82,4,157,3,30,6
226,2017,Bundestagswahl,53700,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1200,295,625,6,620,118,56,105,43,64,6,185,1,42,5
227,2017,Bundestagswahl,53800,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1042,247,574,3,566,127,53,113,50,60,1,120,7,35,8
228,2017,Bundestagswahl,54001,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,876,876,874,296,100,139,89,88,4,103,5,50,2
229,2017,Bundestagswahl,54002,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1054,1054,1047,290,122,168,95,125,2,168,12,65,7
230,2017,Bundestagswahl,54003,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,794,794,792,238,82,133,79,86,3,122,6,43,2
