1.398987104945728754e+00,4.244638345661383427e-01,9.101993190586170623e-01,1.650387534783394061e+00,-1.019104581011794464e+00,-1.478270644055715399e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.024884637687022426e-01,8.881919356407301791e-01,7.904346824456833787e-01,2.094618814591677480e-01,-7.029573318707100782e-01,-9.841216833398127584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.960363721610543619e+00,3.857001852503054162e-01,8.140502445947123134e-01,8.867753918239127398e-01,-9.889457973766252463e-01,-1.574912322719710600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147461218258246651e+00,9.556693992645869384e-01,4.918665038472426754e-01,3.163439611243939326e-02,-7.237564929984129369e-01,-1.162817617473238752e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.938752551285140069e-02,8.594781213327059577e-01,1.323471656666628471e+00,8.132148760637855633e-02,-9.463075170648342915e-01,-6.194361034756780127e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.840161258361920793e-01,3.770860409578983274e-01,1.846387675680846163e+00,6.775665855336442389e-01,-1.119980512481153712e+00,-8.619520140853276224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.244061739957062596e+00,5.292692567904269119e-01,8.983915379841023174e-01,1.033221556227100990e+00,-8.911897400764213772e-01,-1.352454119002588717e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471893159058042633e+00,6.096679368528946652e-01,6.892251303784153738e-01,5.625017420739966134e-01,-9.047091948094283520e-01,-1.255812440338593072e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.231303180487407500e+00,5.192194217826183733e-01,1.291421965178660036e+00,9.730740244186485421e-01,-1.059662945210815055e+00,-1.383452393291040083e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.902038878320692739e+00,6.139750089990985149e-01,3.721018672343087141e-01,2.408432024027083174e-01,-7.487154863516565229e-01,-1.449095797666584362e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.355879065169845799e+00,4.790200817513842746e-01,5.272898470707862995e-01,5.520413017594829608e-01,-9.307081462190570642e-01,-1.647849438692537971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.349775518419916942e+00,7.805151319856391545e-01,1.966719769843775778e-01,1.571596798866007338e-01,-4.616870627893562284e-01,-1.323279272613457902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.136701962899805185e-01,7.015521426385723514e-01,1.186838761375816231e+00,1.205481387858035602e-01,-9.660667201361520240e-01,-8.674222977832894976e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.501232233461372356e-01,6.268962254377093979e-01,1.282987835839720869e+00,7.324838971848395275e-01,-1.008705000447942979e+00,-1.064352510909922334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.887457667498230185e+00,-2.833316881266595422e-01,1.208767497657057932e+00,3.609104983676034717e+00,-1.599401176474705810e+00,-1.638732299195934550e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.111100717238787006e-01,-5.505686437786673493e-02,2.485694679572423293e+00,2.115877128779241279e+00,-1.596281302305550431e+00,-9.713576880445679018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.849994234539172444e-01,1.672767139219390534e-02,1.949284053615902623e+00,2.748733767807304496e+00,-1.559882770332070345e+00,-1.412627239680170899e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.014407669503274212e+00,3.311439380650594289e-01,1.741804471878003024e+00,1.987736734926452087e+00,-1.489165622497880426e+00,-1.405333528082888250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.022426393642708264e-01,1.602967429323151893e-01,2.441837207009939892e+00,1.472560049436665741e+00,-1.512044699738353648e+00,-1.129995915285466390e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.824392988878154265e-01,3.167870309110473737e-01,2.143269028411499466e+00,5.023542102655441655e-01,-1.381009984633825294e+00,-8.564817303873654142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.624995872693901333e+00,4.388207417201503979e-01,1.232383059806087200e+00,6.618759250618739820e-01,-1.223976318119668338e+00,-1.356100974801230041e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.794289665858624649e-01,2.880732166030229857e-01,2.539673107341632985e+00,8.240127499368324893e-01,-1.489165622497880426e+00,-5.629098385967370444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.264110904837948635e+00,3.096085773340411795e-01,1.566374581628071194e+00,1.391491636999186321e+00,-1.394529439366832158e+00,-1.334219840009382096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.814551613385916751e+00,4.632274838819710472e-01,5.964497076500862027e-01,7.011025762412994577e-01,-9.983054198840916049e-01,-1.432684946572698292e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424504223885038501e+00,5.450618546598401393e-01,8.174238963302881134e-01,8.397034104086023021e-01,-1.080462106338518025e+00,-1.374335253794436662e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400809756298536879e+00,1.732179593709261001e-01,1.164910025094574975e+00,2.270168623418314269e+00,-1.292613549841087783e+00,-1.558501471625824530e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.284795662410339823e+00,5.979839285423013684e-02,6.976592597173542076e-01,2.437535668450529602e+00,-1.290533633728317531e+00,-1.826545372825963742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.020511216253203290e+00,3.885715666811080382e-01,6.538017871548713611e-01,6.697212552977593880e-01,-1.064862735492740686e+00,-1.503798634646204668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.660261841088755741e+00,7.559099072364365568e-02,5.897024041789348248e-01,1.422872957942726391e+00,-1.156379044454633798e+00,-1.873954498208301178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.991348794608277295e+00,5.910039575526790934e-01,4.716245934337889301e-01,4.605124490074904431e-01,-1.019104581011794464e+00,-1.441802086069301714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.159844964516508092e-01,3.096085773340411795e-01,1.576495536834798372e+00,5.101995405014291274e-01,-1.165738666962099934e+00,-1.084410217802449505e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.429972177943462208e+00,1.933176293865428996e-01,1.655776352620824898e+00,1.268581463303653400e+00,-1.368530487957203334e+00,-1.323279272613457902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.159032719066598993e+00,1.200974029010810629e-01,8.005556376524098905e-01,1.506556480458834058e+00,-1.155339086398248671e+00,-1.594970029612238216e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.490755265277626140e+00,2.794590723106158414e-01,6.217520956669032595e-01,9.809193546545339482e-01,-1.130380093045004974e+00,-1.697081991974195958e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.303022175938418403e+00,1.961890108173455216e-01,1.021529826332611801e+00,1.258121022989140192e+00,-1.277014178995310667e+00,-1.682494568779630661e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.827945765547077439e+00,3.397580823574667952e-01,3.181234394650990227e-01,3.245267249188158454e-01,-9.598269717978410442e-01,-1.755431684752457588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.072181046823327488e+00,1.098490853058892158e-02,5.137952401284838766e-01,9.599984740255070870e-01,-1.102301225522606121e+00,-1.864837358711697979e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.707650776261758985e+00,3.799574223887006719e-01,1.595618078930458317e-01,4.395915683784635264e-01,-8.818301175689551297e-01,-1.698905419873516731e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451843994177156594e+00,4.646631745973724414e-01,1.073821428234033704e+00,4.055951373562946549e-01,-1.156379044454633798e+00,-1.160994189573917756e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.632286478105132721e+00,2.450024951409867369e-01,1.212141149392633510e+00,1.352264985819760845e+00,-1.266614598431458960e+00,-1.441802086069301714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240416437251446791e+00,-5.074979223166319053e-02,1.537698541875679004e+00,3.015474995827397198e+00,-1.480845958046799415e+00,-1.405333528082888250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.273011512527431083e-02,1.516825986399078507e-01,2.669558699161293180e+00,1.671308415412420478e+00,-1.523484238358590259e+00,-7.871914702131799224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.402724933688041964e-01,1.890105572403393552e-01,2.038685824608655661e+00,2.288474393968713105e+00,-1.464206629144636951e+00,-1.119055347889542640e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.457404474272272932e-01,5.048625146286060961e-01,1.917234362127934189e+00,1.619006213839853325e+00,-1.374770236295514314e+00,-1.119055347889542640e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.184337188931300439e-02,3.742146595270957055e-01,2.546420410812783697e+00,1.064602877170641504e+00,-1.445487384129704456e+00,-7.671337633206526396e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.564389304546283777e-02,5.766470503986667051e-01,2.217489366594163069e+00,3.219116148401875432e-01,-1.287413759559162152e+00,-6.467875219654881658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101894934438050644e+00,6.053608647066908155e-01,1.245877666748389290e+00,5.494261916808546031e-01,-1.108540973860916878e+00,-1.175581612768483275e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.494271912058539264e-01,5.335763289366302065e-01,2.556541366019510431e+00,3.611382660196125749e-01,-1.375810194351899440e+00,-3.222173558864080967e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.972663341147099514e-01,4.833271538975880688e-01,1.716502083861185746e+00,1.001840235283560920e+00,-1.264534682318688708e+00,-1.040647948218753616e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.304209234599720935e+00,7.403157919544051113e-01,6.200652697991154705e-01,4.448217885357201307e-01,-8.495914178210156598e-01,-1.321455844714137129e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.193839747528349760e-01,9.226485128103589783e-01,6.183784439313276815e-01,3.271418349974441475e-01,-8.215125502986165840e-01,-1.097174213097694251e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.615507802718469277e-01,3.699075873808921333e-01,1.229009408070511178e+00,1.783758148793439746e+00,-1.151179254172707944e+00,-1.325102700512778453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794502448505030712e+00,2.622307837258011642e-01,8.157370704625004354e-01,2.000812285319593986e+00,-1.139739715552471333e+00,-1.633262015497972230e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203963410195289629e+00,6.771454004767515356e-01,7.330826029408981093e-01,4.055951373562946549e-01,-8.558311661593264175e-01,-1.204756459157614090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.235584075884528676e+00,2.636664744412023365e-01,7.263352994697467313e-01,1.098599308192809820e+00,-1.055503112985274550e+00,-1.691611708276233861e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481006415822082145e+00,8.121003277244657204e-01,4.834323745083035639e-01,1.990014411446545117e-01,-8.402317953135494122e-01,-1.272223291432479142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.311592366047648506e-01,6.283319161531103481e-01,1.429741686337259621e+00,2.617640830317352063e-01,-1.038863784083112085e+00,-8.145428887029901865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.050485883348040606e-01,2.952516701800291243e-01,1.762046382291456270e+00,9.416927034751084724e-01,-1.230216066457979096e+00,-1.067999366708563436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.635931780810748970e+00,3.541149895114788504e-01,8.562208912894073709e-01,1.234585032281484418e+00,-1.004545168222402252e+00,-1.456389509263867010e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.876521759381384102e+00,4.790200817513842746e-01,6.622359164938105280e-01,7.272536770275829232e-01,-9.941455876585508777e-01,-1.430861518673377519e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.679675413278136187e+00,3.842644945349041885e-01,1.178404632036877508e+00,1.093369088035553327e+00,-1.150139296116322818e+00,-1.507445490444845770e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.244697332648567301e+00,5.120409682056122902e-01,3.518599568208551909e-01,2.722245233462484149e-01,-8.267123405805424374e-01,-1.562148327424466077e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.642035327560676716e+00,2.923802887492267799e-01,5.222293694674230435e-01,7.167932367130697147e-01,-9.993453779404767312e-01,-1.735373977859929973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.851004640442074134e+00,6.326389882993140867e-01,1.831773700420751549e-01,2.617640830317352063e-01,-6.166408131907429313e-01,-1.461859792961829108e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025343577620121627e+00,6.024894832758884711e-01,1.139607637077758140e+00,2.408432024027083174e-01,-1.046143490477808191e+00,-9.914153949370952956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125589402024552488e+00,4.646631745973724414e-01,1.252624970219540446e+00,9.966100151263042051e-01,-1.117900596368383459e+00,-1.224814166050141706e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019968149598393548e-01,-1.340198537249335520e-01,3.473669367674855901e-02,4.186706877494366652e-01,-7.403958219005752905e-01,7.299005420216203577e-01,-1.425042993644519695e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-5.093288614440816264e-01,-2.775889252650548533e-01,-6.399936534383716680e-01,1.203203711337944348e+00,-3.244125993465168944e-01,1.276928911817822421e+00,-1.418172687420322209e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
1.131057356082976195e+00,-1.340198537249335520e-01,-6.399936534383716680e-01,-3.658623358390710734e-01,-6.364000162620606638e-01,5.475577520895530403e-01,-1.411302381196124944e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
4.019968149598393548e-01,2.966873608954302965e-01,-4.713110666595916598e-01,-3.658623358390710734e-01,-8.443916275390899173e-01,9.122433319536876750e-01,-1.404432074971927458e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-8.738591320056500189e-01,-1.340198537249335520e-01,-1.339458931020315047e-01,-1.411906367290414632e+00,-1.164209880694876964e-01,1.823957281614024373e+00,-1.397561768747729971e+00,-7.604911743508285804e-01,1.485537865264755647e-02
-3.270637261632974302e-01,-5.647270683452974005e-01,-4.713110666595916598e-01,-8.888843515647428806e-01,9.157062320754150164e-02,1.094586121885755103e+00,-1.390691462523532707e+00,-7.604911743508285804e-01,1.485537865264755647e-02
9.487922208021919435e-01,9.549217815187740696e-03,-9.773588269959317953e-01,-6.273733437019070047e-01,5.075538457615998977e-01,1.828721722254183502e-01,-1.383821156299335220e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
2.197316796790551585e-01,-1.340198537249335520e-01,-1.339458931020315047e-01,4.186706877494366652e-01,-6.364000162620606638e-01,5.475577520895530403e-01,-1.376950850075137733e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
1.495587626644544477e+00,-4.211579968051761269e-01,-4.713110666595916598e-01,-1.043513279762351698e-01,-3.244125993465168944e-01,1.828721722254183502e-01,-1.370080543850940469e+00,-7.604911743508285804e-01,1.485537865264755647e-02
-3.270637261632974302e-01,9.549217815187740696e-03,-8.086762402171517872e-01,1.571596798866007338e-01,1.955664288460561007e-01,3.652149621574856675e-01,-1.363210237626742982e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-3.270637261632974302e-01,-1.340198537249335520e-01,-9.773588269959317953e-01,-6.273733437019070047e-01,4.035580401230852710e-01,9.122433319536876750e-01,-1.356339931402545718e+00,-7.604911743508285804e-01,1.485537865264755647e-02
9.487922208021919435e-01,9.549217815187740696e-03,-8.086762402171517872e-01,-1.043513279762351698e-01,-1.242518243097310258e-02,1.828721722254183502e-01,-1.349469625178348231e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
3.746654439827096228e-02,-1.340198537249335520e-01,-6.399936534383716680e-01,-3.658623358390710734e-01,6.115496514001145245e-01,5.293822933510057126e-04,-1.342599318954150744e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
7.665270855214076917e-01,-2.775889252650548533e-01,-4.713110666595916598e-01,1.571596798866007338e-01,-5.324042106235461480e-01,9.122433319536876750e-01,-1.335729012729953480e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
2.197316796790551585e-01,9.549217815187740696e-03,-8.086762402171517872e-01,-3.658623358390710734e-01,-3.244125993465168944e-01,1.276928911817822421e+00,-1.328858706505755993e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-1.056124267286434160e+00,-1.340198537249335520e-01,2.034192804555286227e-01,2.249247742789287852e+00,-5.324042106235461480e-01,5.293822933510057126e-04,-1.321988400281558507e+00,-7.604911743508285804e-01,1.485537865264755647e-02
-3.270637261632974302e-01,-2.775889252650548533e-01,-3.026284798808115961e-01,1.571596798866007338e-01,-1.242518243097310258e-02,9.122433319536876750e-01,-1.315118094057361242e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-5.093288614440816264e-01,-1.340198537249335520e-01,-9.773588269959317953e-01,-8.888843515647428806e-01,7.155454570386291513e-01,5.475577520895530403e-01,-1.308247787833163756e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-3.270637261632974302e-01,1.531182893553090230e-01,-8.086762402171517872e-01,-6.273733437019070047e-01,5.075538457615998977e-01,7.299005420216203577e-01,-1.301377481608966491e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-6.915939967248657672e-01,-5.647270683452974005e-01,-9.773588269959317953e-01,-1.411906367290414632e+00,7.155454570386291513e-01,1.823957281614024373e+00,-1.294507175384769004e+00,-7.604911743508285804e-01,1.485537865264755647e-02
-1.447985908825132340e-01,-5.647270683452974005e-01,-9.773588269959317953e-01,-6.273733437019070047e-01,6.115496514001145245e-01,1.641614491681957055e+00,-1.287636869160571518e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-3.270637261632974302e-01,-5.647270683452974005e-01,7.094670407918688415e-01,-3.658623358390710734e-01,-9.483874331776045441e-01,9.122433319536876750e-01,-1.280766562936374253e+00,-7.604911743508285804e-01,5.535979082708173404e-01
3.746654439827096228e-02,-4.211579968051761269e-01,3.721018672343087141e-01,-6.273733437019070047e-01,-8.443916275390899173e-01,5.475577520895530403e-01,-1.273896256712176767e+00,-7.604911743508285804e-01,5.535979082708173404e-01
-6.915939967248657672e-01,-2.775889252650548533e-01,-1.339458931020315047e-01,-1.043513279762351698e-01,-1.242518243097310258e-02,3.652149621574856675e-01,-1.267025950487979280e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-2.149715078971139448e+00,-4.211579968051761269e-01,2.034192804555286227e-01,-3.658623358390710734e-01,-6.364000162620606638e-01,2.188642861478159229e+00,-1.260155644263782015e+00,-7.604911743508285804e-01,5.535979082708173404e-01
-1.238389402567218411e+00,-4.211579968051761269e-01,8.781496275706488497e-01,-1.043513279762351698e-01,-5.324042106235461480e-01,1.276928911817822421e+00,-1.253285338039584529e+00,-7.604911743508285804e-01,-5.238871509655222969e-01
-1.967449943690355196e+00,-4.211579968051761269e-01,-6.399936534383716680e-01,-6.273733437019070047e-01,5.075538457615998977e-01,1.276928911817822421e+00,-1.246415031815387264e+00,-7.604911743508285804e-01,5.535979082708173404e-01
4.019968149598393548e-01,-4.211579968051761269e-01,-6.399936534383716680e-01,-3.658623358390710734e-01,-4.284084049850315212e-01,1.459271701749889738e+00,-1.239544725591189778e+00,-7.066069845520126513e-01,1.485537865264755647e-02
-3.270637261632974302e-01,-1.340198537249335520e-01,7.094670407918688415e-01,-3.658623358390710734e-01,-1.052383238816119171e+00,1.459271701749889738e+00,-1.232674419366992291e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
4.019968149598393548e-01,-2.775889252650548533e-01,5.407844540130887223e-01,-1.043513279762351698e-01,-6.364000162620606638e-01,5.475577520895530403e-01,-1.225804113142795027e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
3.746654439827096228e-02,-4.211579968051761269e-01,-1.146041413774711915e+00,-8.888843515647428806e-01,6.115496514001145245e-01,9.122433319536876750e-01,-1.218933806918597540e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
-1.056124267286434160e+00,-1.340198537249335520e-01,3.473669367674855901e-02,-1.411906367290414632e+00,5.075538457615998977e-01,1.276928911817822421e+00,-1.212063500694400053e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
-1.056124267286434160e+00,9.549217815187740696e-03,-1.483406587332272153e+00,-8.888843515647428806e-01,9.235370683156582938e-01,1.276928911817822421e+00,-1.205193194470202789e+00,-7.066069845520126513e-01,1.485537865264755647e-02
-1.447985908825132340e-01,-1.340198537249335520e-01,-3.026284798808115961e-01,-1.150395359427578867e+00,2.995622344845706997e-01,7.299005420216203577e-01,-1.198322888246005302e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
-6.915939967248657672e-01,9.549217815187740696e-03,5.407844540130887223e-01,-3.658623358390710734e-01,-4.284084049850315212e-01,9.122433319536876750e-01,-1.191452582021808038e+00,-7.066069845520126513e-01,1.485537865264755647e-02
-5.093288614440816264e-01,-1.340198537249335520e-01,-3.026284798808115961e-01,-6.273733437019070047e-01,-1.242518243097310258e-02,9.122433319536876750e-01,-1.184582275797610551e+00,-7.066069845520126513e-01,1.485537865264755647e-02
-3.270637261632974302e-01,-4.211579968051761269e-01,5.407844540130887223e-01,1.571596798866007338e-01,-3.244125993465168944e-01,5.475577520895530403e-01,-1.177711969573413064e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
1.495587626644544477e+00,-5.647270683452974005e-01,-8.086762402171517872e-01,-1.043513279762351698e-01,-1.164209880694876964e-01,1.828721722254183502e-01,-1.170841663349215800e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
1.131057356082976195e+00,-2.775889252650548533e-01,-1.146041413774711915e+00,-3.658623358390710734e-01,1.955664288460561007e-01,9.122433319536876750e-01,-1.163971357125018313e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
2.197316796790551585e-01,-2.775889252650548533e-01,-8.086762402171517872e-01,-3.658623358390710734e-01,-2.204167937080022954e-01,1.459271701749889738e+00,-1.157101050900820827e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
5.842619502406235510e-01,9.549217815187740696e-03,-1.146041413774711915e+00,-1.150395359427578867e+00,9.157062320754150164e-02,1.276928911817822421e+00,-1.150230744676623562e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
5.842619502406235510e-01,-5.647270683452974005e-01,-1.146041413774711915e+00,-6.273733437019070047e-01,8.195412626771436670e-01,5.475577520895530403e-01,-1.143360438452426076e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
9.487922208021919435e-01,-2.775889252650548533e-01,-1.146041413774711915e+00,-3.658623358390710734e-01,1.955664288460561007e-01,3.652149621574856675e-01,-1.136490132228228811e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
3.746654439827096228e-02,-5.647270683452974005e-01,-1.146041413774711915e+00,-6.273733437019070047e-01,1.235524485231202174e+00,3.652149621574856675e-01,-1.129619826004031324e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
7.665270855214076917e-01,2.966873608954302965e-01,-1.314724000553491923e+00,-6.273733437019070047e-01,5.075538457615998977e-01,5.475577520895530403e-01,-1.122749519779833838e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
-5.093288614440816264e-01,-2.775889252650548533e-01,-1.146041413774711915e+00,-6.273733437019070047e-01,8.195412626771436670e-01,9.122433319536876750e-01,-1.115879213555636573e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
-5.093288614440816264e-01,9.549217815187740696e-03,-1.314724000553491923e+00,-6.273733437019070047e-01,1.027532873954172921e+00,9.122433319536876750e-01,-1.109008907331439087e+00,-7.066069845520126513e-01,-5.238871509655222969e-01
